pca_dim,lda_dim,val_bal_acc
5,1,0.17241455912508546
5,2,0.2930437362345257
5,3,0.35822290100250626
5,4,0.3901228924584188
5,5,0.41261403983443457
5,6,0.41261403983443457
5,7,0.41261403983443457
5,8,0.41261403983443457
5,9,0.41261403983443457
5,10,0.41261403983443457
5,11,0.41261403983443457
5,12,0.41261403983443457
5,13,0.41261403983443457
5,14,0.41261403983443457
5,15,0.41261403983443457
5,16,0.41261403983443457
5,17,0.41261403983443457
5,18,0.41261403983443457
5,19,0.41261403983443457
5,20,0.41261403983443457
15,1,0.18854745765929976
15,2,0.33281219146350727
15,3,0.43989951203766997
15,4,0.5004039929368876
15,5,0.5357347440571125
15,6,0.5489132395382396
15,7,0.5728337415508469
15,8,0.5782692052099947
15,9,0.5835340007215007
15,10,0.5812249610769348
15,11,0.5877782761828814
15,12,0.5923769414065467
15,13,0.59089447102605
15,14,0.5931635907951698
15,15,0.595871401989823
15,16,0.595871401989823
15,17,0.595871401989823
15,18,0.595871401989823
15,19,0.595871401989823
15,20,0.595871401989823
25,1,0.18854745765929976
25,2,0.33281219146350727
25,3,0.43989951203766997
25,4,0.5004039929368876
25,5,0.5357347440571125
25,6,0.5489132395382396
25,7,0.5728337415508469
25,8,0.5782692052099947
25,9,0.5835340007215007
25,10,0.5812249610769348
25,11,0.5877782761828814
25,12,0.5923769414065467
25,13,0.59089447102605
25,14,0.5931635907951698
25,15,0.595871401989823
25,16,0.595871401989823
25,17,0.595871401989823
25,18,0.595871401989823
25,19,0.595871401989823
25,20,0.595871401989823
