pca_dim,lda_dim,val_bal_acc
5,1,0.33356231487810434
5,2,0.4340692640692641
5,3,0.46051430659983295
5,4,0.47746653565732516
5,5,0.49265730614414827
5,6,0.49265730614414827
5,7,0.49265730614414827
5,8,0.49265730614414827
5,9,0.49265730614414827
5,10,0.49265730614414827
5,11,0.49265730614414827
5,12,0.49265730614414827
5,13,0.49265730614414827
5,14,0.49265730614414827
5,15,0.49265730614414827
5,16,0.49265730614414827
5,17,0.49265730614414827
5,18,0.49265730614414827
5,19,0.49265730614414827
5,20,0.49265730614414827
15,1,0.34914829687856
15,2,0.4855001613883193
15,3,0.5438850915166704
15,4,0.5928905122655123
15,5,0.5970366731221994
15,6,0.6103357351712615
15,7,0.6099876110731375
15,8,0.6099876110731375
15,9,0.6099876110731375
15,10,0.6099876110731375
15,11,0.6099876110731375
15,12,0.6099876110731375
15,13,0.6099876110731375
15,14,0.6099876110731375
15,15,0.6099876110731375
15,16,0.6099876110731375
15,17,0.6099876110731375
15,18,0.6099876110731375
15,19,0.6099876110731375
15,20,0.6099876110731375
25,1,0.34914829687856
25,2,0.4855001613883193
25,3,0.5438850915166704
25,4,0.5928905122655123
25,5,0.5970366731221994
25,6,0.6103357351712615
25,7,0.6099876110731375
25,8,0.6099876110731375
25,9,0.6099876110731375
25,10,0.6099876110731375
25,11,0.6099876110731375
25,12,0.6099876110731375
25,13,0.6099876110731375
25,14,0.6099876110731375
25,15,0.6099876110731375
25,16,0.6099876110731375
25,17,0.6099876110731375
25,18,0.6099876110731375
25,19,0.6099876110731375
25,20,0.6099876110731375
