pca_dim,lda_dim,val_bal_acc
5,1,0.3117904610009873
5,2,0.42467508733956105
5,3,0.46269580200501254
5,4,0.4603702437912964
5,5,0.4656902673350042
5,6,0.4656902673350042
5,7,0.4656902673350042
5,8,0.4656902673350042
5,9,0.4656902673350042
5,10,0.4656902673350042
5,11,0.4656902673350042
5,12,0.4656902673350042
5,13,0.4656902673350042
5,14,0.4656902673350042
5,15,0.4656902673350042
5,16,0.4656902673350042
5,17,0.4656902673350042
5,18,0.4656902673350042
5,19,0.4656902673350042
5,20,0.4656902673350042
15,1,0.32791168261563
15,2,0.4514720988076252
15,3,0.5131004594820384
15,4,0.5414060245310245
15,5,0.548218795093795
15,6,0.5508789017999545
15,7,0.5572461456671982
15,8,0.5572461456671982
15,9,0.5572461456671982
15,10,0.5572461456671982
15,11,0.5572461456671982
15,12,0.5572461456671982
15,13,0.5572461456671982
15,14,0.5572461456671982
15,15,0.5572461456671982
15,16,0.5572461456671982
15,17,0.5572461456671982
15,18,0.5572461456671982
15,19,0.5572461456671982
15,20,0.5572461456671982
25,1,0.32791168261563
25,2,0.4514720988076252
25,3,0.5131004594820384
25,4,0.5414060245310245
25,5,0.548218795093795
25,6,0.5508789017999545
25,7,0.5572461456671982
25,8,0.5572461456671982
25,9,0.5572461456671982
25,10,0.5572461456671982
25,11,0.5572461456671982
25,12,0.5572461456671982
25,13,0.5572461456671982
25,14,0.5572461456671982
25,15,0.5572461456671982
25,16,0.5572461456671982
25,17,0.5572461456671982
25,18,0.5572461456671982
25,19,0.5572461456671982
25,20,0.5572461456671982
