pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.15428391053391055,0,8
5,2,0.24734848484848485,0,8
5,3,0.2926587301587302,0,8
5,4,0.2956845238095238,0,8
5,5,0.3120355339105339,0,8
5,6,0.3120355339105339,0,8
5,7,0.3120355339105339,0,8
5,8,0.3120355339105339,0,8
5,9,0.3120355339105339,0,8
5,10,0.3120355339105339,0,8
5,11,0.3120355339105339,0,8
5,12,0.3120355339105339,0,8
5,13,0.3120355339105339,0,8
5,14,0.3120355339105339,0,8
5,15,0.3120355339105339,0,8
5,16,0.3120355339105339,0,8
5,17,0.3120355339105339,0,8
5,18,0.3120355339105339,0,8
5,19,0.3120355339105339,0,8
5,20,0.3120355339105339,0,8
15,1,0.16657647907647907,0,8
15,2,0.25551046176046177,0,8
15,3,0.313997113997114,0,8
15,4,0.4042523448773449,0,8
15,5,0.4256087662337662,0,8
15,6,0.44272637085137084,0,8
15,7,0.4599476911976912,0,8
15,8,0.46217983405483404,0,8
15,9,0.46439393939393936,0,8
15,10,0.4688492063492063,0,8
15,11,0.48186327561327563,0,8
15,12,0.47576659451659453,0,8
15,13,0.4706078643578644,0,8
15,14,0.4697646103896103,0,8
15,15,0.46459686147186147,0,8
15,16,0.46459686147186147,0,8
15,17,0.46459686147186147,0,8
15,18,0.46459686147186147,0,8
15,19,0.46459686147186147,0,8
15,20,0.46459686147186147,0,8
25,1,0.16657647907647907,0,8
25,2,0.25551046176046177,0,8
25,3,0.313997113997114,0,8
25,4,0.4042523448773449,0,8
25,5,0.4256087662337662,0,8
25,6,0.44272637085137084,0,8
25,7,0.4599476911976912,0,8
25,8,0.46217983405483404,0,8
25,9,0.46439393939393936,0,8
25,10,0.4688492063492063,0,8
25,11,0.48186327561327563,0,8
25,12,0.47576659451659453,0,8
25,13,0.4706078643578644,0,8
25,14,0.4697646103896103,0,8
25,15,0.46459686147186147,0,8
25,16,0.46459686147186147,0,8
25,17,0.46459686147186147,0,8
25,18,0.46459686147186147,0,8
25,19,0.46459686147186147,0,8
25,20,0.46459686147186147,0,8
5,1,0.20650466127439812,1,8
