num_subjects,seed,split_type,space,hier_ratio,inter,intra,hier_pval
10,0,between_state,Raw,1.4883993588360593,3.3761615049099127,2.268316957318565,0.0
10,0,between_state,Trait_LDA,1.295706141948937,1.6606678203865766,1.2816700998952448,0.0
10,0,between_state,State_LDA,1.113780012758702,0.5312196395429469,0.4769520313326313,0.0
10,0,between_state,Joint_LDA,1.350490356979785,1.645811200376117,1.2186767509075613,0.0
10,1,between_state,Raw,1.4992637078635476,3.0362508366918632,2.025161298020429,0.0
10,1,between_state,Trait_LDA,1.4339512219656345,1.729967056726268,1.2064336849302728,0.0
10,1,between_state,State_LDA,1.7805172369460316,0.5847784140830801,0.3284317623827671,0.0
10,1,between_state,Joint_LDA,1.5122784739194257,1.7814721454892102,1.1780053582804135,0.0
10,2,between_state,Raw,1.4356577946659883,3.0810936966297513,2.1461198539632353,0.0
10,2,between_state,Trait_LDA,1.5288563493457805,1.9076824747454117,1.2477839893602407,0.0
10,2,between_state,State_LDA,1.1060091831887782,0.3988106340816934,0.36058528278387975,0.47
10,2,between_state,Joint_LDA,1.5236945774539188,1.6473350176225383,1.0811451599277997,0.0
10,3,between_state,Raw,1.7640669817352737,4.247107259294028,2.4075657575747167,0.0
10,3,between_state,Trait_LDA,1.618160163591324,2.0647993858505655,1.2760166961890695,0.0
10,3,between_state,State_LDA,0.9207354714616026,0.48278887244835333,0.5243513337027844,0.09
10,3,between_state,Joint_LDA,1.5943128145710928,2.1358497090827044,1.3396679055466902,0.0
10,4,between_state,Raw,1.5267372848440834,3.6827478212120814,2.412168653880866,0.0
10,4,between_state,Trait_LDA,1.4804067745951426,2.0683728265698775,1.3971651995010157,0.0
10,4,between_state,State_LDA,1.7598927580454593,0.5880236638368597,0.33412471365012036,0.03
10,4,between_state,Joint_LDA,1.7602535408717686,2.137670274979416,1.2144104388057253,0.0
10,5,between_state,Raw,1.1620108603255876,2.9177405213380574,2.510940836233257,0.0
10,5,between_state,Trait_LDA,1.165071002139275,1.563602159602735,1.342065982872878,0.0
10,5,between_state,State_LDA,1.5047022040693951,0.6266692435647231,0.41647393209761113,0.05
10,5,between_state,Joint_LDA,1.1932759215964521,1.669155127677116,1.398800644065622,0.0
10,6,between_state,Raw,1.3593103800103497,3.273909056910222,2.4085073615676316,0.0
10,6,between_state,Trait_LDA,1.1012070561585,1.535742713355313,1.3945994123145804,0.05
10,6,between_state,State_LDA,1.4934768130437672,0.3660063776068015,0.24507001006655432,0.03
10,6,between_state,Joint_LDA,1.2061283641781892,1.55326368119526,1.2878095958331897,0.0
10,7,between_state,Raw,1.517628371037652,3.785616969912416,2.494429494174563,0.0
