,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.035605545939293,0.7570297633500771,14.581429939989167,8.768194884408631,4.558427373401879,1.653138257054924,0.0,0.0
Raw,2.813986724277858,0.6615845223434452,29.967354813373237,11.596523119103429,10.552654446235822,2.7234176283125757,0.0,0.0
State_LDA,2.4414906034347488,0.9452105633164957,9.447426211608308,7.510593217912301,3.539715614311652,1.1101617846262077,0.0,0.0
Trait_LDA,2.873428462435045,0.7359565754563107,12.724336939317295,7.052570925309643,4.275904537687259,1.4346173108383775,0.0,0.0
