,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,5.29076875957613,0.5714105907860574,11.920986255577986,0.5201119726799106,2.2689681947986324,0.17084029628896072,0.0,0.0
Raw,4.823762005543548,0.4469189510686027,13.300020170995799,0.41790948923016524,2.7753688925695266,0.229995117577726,0.0,0.0
State_LDA,0.8508231095029279,0.1049526112730824,1.4691314018303674,0.18507167787586506,1.7280048063078266,0.08200326376402964,0.0,0.0
Trait_LDA,12.011413411883689,1.1228231873830194,12.370252889211336,0.5831344621834951,1.0345392455254223,0.06195553802843579,0.0,0.0
