,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.963009464209771,,8.594461731010862,,4.378206976434853,,0.0,
Raw,4.098446396957137,,14.6384456580756,,3.571706017417676,,0.0,
State_LDA,0.9423028888115962,,3.7396377969569046,,3.9686154434623693,,0.0,
Trait_LDA,9.61759595290296,,12.823166599052904,,1.3333026945452393,,0.0,
