,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.9288613993516406,0.1416122520498256,8.306727859549847,1.1082476332651994,4.29525456269111,0.3637938318126296,0.0,0.0
Raw,4.233008467077111,0.4596837152110232,16.209933733791047,1.0514635205539937,3.847382970713844,0.2029967809655055,0.0,0.0
State_LDA,0.8333411869975436,0.1560414537533043,3.4461445964924793,0.44720282887904583,4.1760665911390715,0.2770891922696911,0.0,0.0
Trait_LDA,11.078712515140534,1.6022371781750768,12.08366221246752,1.7159555516432694,1.0913172167763903,0.04573112530514354,0.0,0.0
