,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,2.0510292303189663,0.2480974719626009,9.062709687550987,1.207168756509489,4.4155653844567295,0.1666441488947555,0.0,0.0
Raw,4.249485854986176,0.4811885619352612,15.404582454070507,0.7980569551725336,3.6526756243217022,0.28187604151139184,0.0,0.0
State_LDA,0.8035895800834101,0.1524824011401569,3.4106177684927808,0.6744714483154066,4.243234286355855,0.20143361292702752,0.0,0.0
Trait_LDA,10.860551675370253,1.1875846512914527,13.243107783382394,1.0668061938499362,1.2233972565640063,0.04923258830801472,0.0,0.0
