,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,1.6678440568570583,0.11884566622091587,1.8946809948961358,0.1333765316761855,1.1395652227634752,0.09576836199694752,0.0,0.0
Raw,1.41436571407847,0.11405339160642478,3.3773622204386307,0.23492555023215134,2.4023359318796933,0.26175407435644077,0.0,0.0
State_LDA,1.3473136805866934,0.19672594256540077,0.548836951334141,0.0765289113088133,0.41696086169116253,0.08812883798326197,0.015,0.029533408577782253
Trait_LDA,1.5845377954969757,0.09875730149709226,2.293028453773233,0.13904857842559862,1.450596170349399,0.10494922827078695,0.0,0.0
