pca_dim,lda_dim,val_bal_acc
5,1,0.04100046990512354
5,2,0.0543984669047556
5,3,0.05925562970454612
5,4,0.06079815600815021
5,5,0.06117729872359323
5,6,0.06117729872359323
5,7,0.06117729872359323
5,8,0.06117729872359323
5,9,0.06117729872359323
5,10,0.06117729872359323
5,11,0.06117729872359323
5,12,0.06117729872359323
5,13,0.06117729872359323
5,14,0.06117729872359323
5,15,0.06117729872359323
5,16,0.06117729872359323
5,17,0.06117729872359323
5,18,0.06117729872359323
5,19,0.06117729872359323
5,20,0.06117729872359323
15,1,0.041919084820981105
15,2,0.05594497407906851
15,3,0.07036912994556184
15,4,0.08076224490736875
15,5,0.08777720032160821
15,6,0.09182851649482841
15,7,0.0958750666365798
15,8,0.10197887939374006
15,9,0.10207475819172802
15,10,0.1015388404111798
15,11,0.1043009907565345
15,12,0.10582986713220847
15,13,0.10658249016671037
15,14,0.10700755968461077
15,15,0.10703665660892828
15,16,0.10703665660892828
15,17,0.10703665660892828
15,18,0.10703665660892828
15,19,0.10703665660892828
15,20,0.10703665660892828
25,1,0.045096715648186236
25,2,0.06130770999690312
25,3,0.07591749247878311
25,4,0.08632936410031031
25,5,0.09668585975392283
25,6,0.10459388218850293
25,7,0.10869608820581152
25,8,0.11094893474938947
25,9,0.11461853105578919
25,10,0.11865108276548872
25,11,0.12084682963736755
25,12,0.12464492962998189
25,13,0.1236308753363223
25,14,0.12414971731878659
25,15,0.12370559363022597
25,16,0.12553897640851008
25,17,0.12452949748300948
25,18,0.1265228664971796
25,19,0.1260497126748094
25,20,0.12651566172976775
