pca_dim,lda_dim,val_bal_acc,seed,num_subjects
5,1,0.12945942265795204,0,4
5,2,0.16356403672580141,0,4
5,3,0.18619183784624962,0,4
5,4,0.15729555711173357,0,4
5,5,0.16495487083722377,0,4
5,6,0.16495487083722377,0,4
5,7,0.16495487083722377,0,4
5,8,0.16495487083722377,0,4
5,9,0.16495487083722377,0,4
5,10,0.16495487083722377,0,4
5,11,0.16495487083722377,0,4
5,12,0.16495487083722377,0,4
5,13,0.16495487083722377,0,4
5,14,0.16495487083722377,0,4
5,15,0.16495487083722377,0,4
5,16,0.16495487083722377,0,4
5,17,0.16495487083722377,0,4
5,18,0.16495487083722377,0,4
5,19,0.16495487083722377,0,4
5,20,0.16495487083722377,0,4
15,1,0.18743191721132899,0,4
15,2,0.18256399782135077,0,4
15,3,0.23729769685652038,0,4
15,4,0.19416238717709308,0,4
15,5,0.22260154061624648,0,4
15,6,0.22568471833177717,0,4
15,7,0.2314425770308123,0,4
15,8,0.2314425770308123,0,4
15,9,0.2314425770308123,0,4
15,10,0.2314425770308123,0,4
15,11,0.2314425770308123,0,4
15,12,0.2314425770308123,0,4
15,13,0.2314425770308123,0,4
15,14,0.2314425770308123,0,4
15,15,0.2314425770308123,0,4
15,16,0.2314425770308123,0,4
15,17,0.2314425770308123,0,4
15,18,0.2314425770308123,0,4
15,19,0.2314425770308123,0,4
15,20,0.2314425770308123,0,4
25,1,0.1780705337690632,0,4
25,2,0.2593613834422657,0,4
25,3,0.2378131808278867,0,4
25,4,0.23292094615624026,0,4
25,5,0.2237492219109866,0,4
25,6,0.2340248599439776,0,4
25,7,0.22892351384998444,0,4
25,8,0.22892351384998444,0,4
25,9,0.22892351384998444,0,4
25,10,0.22892351384998444,0,4
25,11,0.22892351384998444,0,4
25,12,0.22892351384998444,0,4
25,13,0.22892351384998444,0,4
25,14,0.22892351384998444,0,4
25,15,0.22892351384998444,0,4
25,16,0.22892351384998444,0,4
25,17,0.22892351384998444,0,4
25,18,0.22892351384998444,0,4
25,19,0.22892351384998444,0,4
