pca_dim,lda_dim,val_bal_acc
5,1,0.08004192732075859
5,2,0.09763009867382932
5,3,0.10264352475797908
5,4,0.10560281609372166
5,5,0.10707350366638294
5,6,0.10707350366638294
5,7,0.10707350366638294
5,8,0.10707350366638294
5,9,0.10707350366638294
5,10,0.10707350366638294
5,11,0.10707350366638294
5,12,0.10707350366638294
5,13,0.10707350366638294
5,14,0.10707350366638294
5,15,0.10707350366638294
5,16,0.10707350366638294
5,17,0.10707350366638294
5,18,0.10707350366638294
5,19,0.10707350366638294
5,20,0.10707350366638294
15,1,0.08380427994921028
15,2,0.10406700576040746
15,3,0.12485942959975467
15,4,0.1410519972910646
15,5,0.14641155085669405
15,6,0.15109945835110308
15,7,0.15528750576264122
15,8,0.154400847812032
15,9,0.1541327273947243
15,10,0.15666048001061544
15,11,0.1583765588234435
15,12,0.15642263216373123
15,13,0.1560024249557918
15,14,0.15589531419088307
15,15,0.1547895724953581
15,16,0.1547895724953581
15,17,0.1547895724953581
15,18,0.1547895724953581
15,19,0.1547895724953581
15,20,0.1547895724953581
25,1,0.08860869335772587
25,2,0.11318631687226888
25,3,0.13853101307232502
25,4,0.1512951889191247
25,5,0.15418963473317188
25,6,0.16728410512059894
25,7,0.170906285321146
25,8,0.1785320574964538
25,9,0.176183437244873
25,10,0.17633941843616768
25,11,0.18176921390514658
25,12,0.17851554583259305
25,13,0.1744201421893953
25,14,0.17297963444722347
25,15,0.17440107051388012
25,16,0.17399843281431904
25,17,0.17532510103988433
25,18,0.1754692374189278
25,19,0.1742494730430102
25,20,0.1742494730430102
