,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,4.11463794942146,0.6007277649498622,9.859236831921617,1.4817117606231174,2.403564024712367,0.20060255541474822,0.0,0.0
Raw,4.224977049608985,1.0954771266061198,9.91961142857544,0.4755340730673716,2.46687663463847,0.5393555328121244,0.0,0.0
State_LDA,1.4898446651574808,0.11316169337593485,2.7897279766085608,0.21080676476381807,1.8774447240670438,0.14769876997305148,0.0,0.0
Trait_LDA,4.313765448518585,0.6471657662787986,8.694575672020932,1.2893269249442585,2.0210264007094145,0.14117268028248575,0.0,0.0
