,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.5079446788866258,,1.7646386319625456,,0.5030406102420686,,0.0,
Raw,4.093649448656583,,9.59528758803504,,2.3439446167487388,,0.0,
State_LDA,2.0160222493142594,,3.080796500359898,,1.5281560019527645,,0.0,
Trait_LDA,3.837174616573427,,7.380772930779939,,1.9234915447686671,,0.0,
