,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,4.316463476674911,1.1520095504199295,2.382360338695106,0.9248659131146595,0.5398138885067219,0.05332216319496358,0.0,0.0
Raw,4.165595105827871,0.16274377241427004,9.584373224971817,0.09962020708889865,2.3034595129289532,0.07683343989295231,0.0,0.0
State_LDA,1.9457529848731139,0.08776041320353493,3.0068894910215915,0.06556657730526273,1.5469723795179184,0.04274097890420105,0.0,0.0
Trait_LDA,3.7931641420141182,0.19610070800425247,7.397888421379489,0.38424441776938134,1.9503354557746306,0.012250871098658321,0.0,0.0
