,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,0.6618851876401065,0.09208207522640795,0.6628415557121882,0.12556282791767298,1.0225707306038003,0.23928797775801525,0.032999999999999995,0.09428679653058535
Raw,0.964986043544435,0.14713881989869368,1.6226004269876946,0.2205761470160493,1.7016166055475668,0.24115782318007853,0.46399999999999997,0.3211161091498767
State_LDA,0.6618851876401065,0.09208207522640795,0.6628415557121882,0.12556282791767298,1.0225707306038003,0.23928797775801525,0.035,0.10036046144883065
Trait_LDA,0.964986043544435,0.14713881989869368,1.6226004269876946,0.2205761470160493,1.7016166055475668,0.24115782318007853,0.491,0.31830977225198587
