num_subjects,seed,split_type,space,hier_ratio,inter,intra,hier_pval
10,0,within_state,Raw,1.037960752207074,1.3454257701642385,1.2962202735540669,0.35
10,0,within_state,Trait_LDA,1.037960752207074,1.3454257701642385,1.2962202735540669,0.45
10,0,within_state,State_LDA,0.7365193362371251,0.642629933998216,0.8725228278206656,0.0
10,0,within_state,Joint_LDA,0.7365193362371251,0.642629933998216,0.8725228278206656,0.0
10,1,within_state,Raw,1.0198992459559284,1.4196953200513982,1.3919956561206692,0.47
10,1,within_state,Trait_LDA,1.0198992459559284,1.4196953200513982,1.3919956561206692,0.54
10,1,within_state,State_LDA,0.6866993211413909,0.5334798777935541,0.7768754990274863,0.0
10,1,within_state,Joint_LDA,0.6866993211413909,0.5334798777935541,0.7768754990274863,0.0
10,2,within_state,Raw,1.0539827996775757,1.7921762058059751,1.7003846802378753,0.39
10,2,within_state,Trait_LDA,1.0539827996775757,1.7921762058059751,1.7003846802378753,0.49
10,2,within_state,State_LDA,0.7886393294875458,0.7042336407444452,0.8929730161974714,0.0
10,2,within_state,Joint_LDA,0.7886393294875458,0.7042336407444452,0.8929730161974714,0.0
10,3,within_state,Raw,0.962600315063883,1.65030757296215,1.7144265871683484,0.68
10,3,within_state,Trait_LDA,0.962600315063883,1.65030757296215,1.7144265871683484,0.64
10,3,within_state,State_LDA,0.8273589944725228,0.6806657526847852,0.8226969879244972,0.02
10,3,within_state,Joint_LDA,0.8273589944725228,0.6806657526847852,0.8226969879244972,0.0
10,4,within_state,Raw,0.9557179547731461,1.4556097062567204,1.5230536362605336,0.52
10,4,within_state,Trait_LDA,0.9557179547731461,1.4556097062567204,1.5230536362605336,0.63
10,4,within_state,State_LDA,0.7367652333437058,0.7397371213300845,1.0040336973731663,0.0
10,4,within_state,Joint_LDA,0.7367652333437058,0.7397371213300845,1.0040336973731663,0.0
10,5,within_state,Raw,0.9774607519221404,1.6964490350069146,1.7355674196338935,0.66
10,5,within_state,Trait_LDA,0.9774607519221404,1.6964490350069146,1.7355674196338935,0.69
10,5,within_state,State_LDA,0.6608394775845591,0.694655078547642,1.0511706732271544,0.0
10,5,within_state,Joint_LDA,0.6608394775845591,0.694655078547642,1.0511706732271544,0.0
10,6,within_state,Raw,0.9250029957892123,1.5003662498138581,1.622012314169584,0.63
10,6,within_state,Trait_LDA,0.9250029957892123,1.5003662498138581,1.622012314169584,0.66
10,6,within_state,State_LDA,0.7292774013702366,0.6850255014082529,0.9393208950684075,0.28
10,6,within_state,Joint_LDA,0.7292774013702366,0.6850255014082529,0.9393208950684075,0.24
10,7,within_state,Raw,1.0669491648844882,1.3019563922082515,1.220260941250379,0.33
10,7,within_state,Trait_LDA,1.0669491648844882,1.3019563922082515,1.220260941250379,0.34
10,7,within_state,State_LDA,0.6274723188570505,0.474080344502332,0.7555398545164127,0.08
10,7,within_state,Joint_LDA,0.6274723188570505,0.474080344502332,0.7555398545164127,0.09
10,8,within_state,Raw,0.9186689634284223,1.6297132600714865,1.773994033704465,0.86
10,8,within_state,Trait_LDA,0.9186689634284223,1.6297132600714865,1.773994033704465,0.81
10,8,within_state,State_LDA,0.7069574560692157,0.7331262368982865,1.0370160617225441,0.0
10,8,within_state,Joint_LDA,0.7069574560692157,0.7331262368982865,1.0370160617225441,0.0
10,9,within_state,Raw,1.1253057230597552,1.7856422299275958,1.5868063170178828,0.07
10,9,within_state,Trait_LDA,1.1253057230597552,1.7856422299275958,1.5868063170178828,0.09
10,9,within_state,State_LDA,0.9075218800658323,0.7592307857044243,0.8365977750854328,0.01
10,9,within_state,Joint_LDA,0.9075218800658323,0.7592307857044243,0.8365977750854328,0.0
4,0,within_state,Raw,1.1279669120896925,2.3008882253870215,2.0398543616180667,0.18
4,0,within_state,Trait_LDA,1.1279669120896925,2.3008882253870215,2.0398543616180667,0.19
4,0,within_state,State_LDA,0.5399864798731416,0.7451930675481193,1.3800217141051134,0.01
4,0,within_state,Joint_LDA,0.5399864798731416,0.7451930675481193,1.3800217141051134,0.01
4,1,within_state,Raw,0.8536425096391494,1.0953359831279097,1.2831319560115728,0.43
4,1,within_state,Trait_LDA,0.8536425096391494,1.0953359831279097,1.2831319560115728,0.5
4,1,within_state,State_LDA,0.6398162882379752,0.6327376594976557,0.9889364668101625,0.0
4,1,within_state,Joint_LDA,0.6398162882379752,0.6327376594976557,0.9889364668101625,0.0
4,2,within_state,Raw,1.1070048773352579,1.5098830447220941,1.3639353137780477,0.39
4,2,within_state,Trait_LDA,1.1070048773352579,1.5098830447220941,1.3639353137780477,0.39
4,2,within_state,State_LDA,0.9465189610613784,0.5526867879747943,0.5839151783658294,0.47
4,2,within_state,Joint_LDA,0.9465189610613784,0.5526867879747943,0.5839151783658294,0.58
4,3,within_state,Raw,0.9969747131682778,1.3944898182196368,1.3987213515055954,0.12
4,3,within_state,Trait_LDA,0.9969747131682778,1.3944898182196368,1.3987213515055954,0.15
4,3,within_state,State_LDA,0.7894697971507085,0.6644453223117798,0.8416348854761042,0.0
4,3,within_state,Joint_LDA,0.7894697971507085,0.6644453223117798,0.8416348854761042,0.01
4,4,within_state,Raw,0.8269665650013235,1.6102188315420225,1.9471389771839753,0.99
4,4,within_state,Trait_LDA,0.8269665650013235,1.6102188315420225,1.9471389771839753,0.98
4,4,within_state,State_LDA,0.9213826550991961,0.3998917372938972,0.4340126603000192,0.76
4,4,within_state,Joint_LDA,0.9213826550991961,0.3998917372938972,0.4340126603000192,0.66
4,5,within_state,Raw,0.8739500711970903,2.1108007252474135,2.415241779608932,0.81
4,5,within_state,Trait_LDA,0.8739500711970903,2.1108007252474135,2.415241779608932,0.78
4,5,within_state,State_LDA,0.8682340976669853,0.867743714001821,0.9994351941872797,0.07
4,5,within_state,Joint_LDA,0.8682340976669853,0.867743714001821,0.9994351941872797,0.01
4,6,within_state,Raw,0.9188710999215455,1.1359344780181833,1.236228322030338,0.59
4,6,within_state,Trait_LDA,0.9188710999215455,1.1359344780181833,1.236228322030338,0.77
4,6,within_state,State_LDA,0.6211063125525756,0.42593350488319265,0.6857658604896856,0.42
4,6,within_state,Joint_LDA,0.6211063125525756,0.42593350488319265,0.6857658604896856,0.4
4,7,within_state,Raw,0.8433599516394886,1.615219716374991,1.9152198456127896,0.3
4,7,within_state,Trait_LDA,0.8433599516394886,1.615219716374991,1.9152198456127896,0.22
4,7,within_state,State_LDA,0.3661166209576965,0.41035954832672306,1.1208438099676952,0.2
4,7,within_state,Joint_LDA,0.3661166209576965,0.41035954832672306,1.1208438099676952,0.16
4,8,within_state,Raw,0.6773506360042636,1.0583053877988289,1.5624188293995598,0.78
4,8,within_state,Trait_LDA,0.6773506360042636,1.0583053877988289,1.5624188293995598,0.8
4,8,within_state,State_LDA,0.7497815497397754,0.7540579176828563,1.0057034851611981,0.45
4,8,within_state,Joint_LDA,0.7497815497397754,0.7540579176828563,1.0057034851611981,0.48
4,9,within_state,Raw,0.9590153569743355,1.316032632006647,1.3722748258783783,0.43
4,9,within_state,Trait_LDA,0.9590153569743355,1.316032632006647,1.3722748258783783,0.48
4,9,within_state,State_LDA,0.779657110352726,0.7928834021209249,1.0169642418347409,0.0
4,9,within_state,Joint_LDA,0.779657110352726,0.7928834021209249,1.0169642418347409,0.0
8,0,within_state,Raw,0.9840739157642724,1.600841228394043,1.6267489695128883,0.55
8,0,within_state,Trait_LDA,0.9840739157642724,1.600841228394043,1.6267489695128883,0.57
8,0,within_state,State_LDA,0.7885652726599293,0.5453070606957371,0.6915179752417301,0.01
8,0,within_state,Joint_LDA,0.7885652726599293,0.5453070606957371,0.6915179752417301,0.0
8,1,within_state,Raw,0.9013911849889505,1.7231651776560164,1.9116729854387686,0.83
8,1,within_state,Trait_LDA,0.9013911849889505,1.7231651776560164,1.9116729854387686,0.87
8,1,within_state,State_LDA,0.6289964944718858,0.6983599246730491,1.1102763382797576,0.0
8,1,within_state,Joint_LDA,0.6289964944718858,0.6983599246730491,1.1102763382797576,0.0
8,2,within_state,Raw,1.0712296608699292,1.452026688283449,1.355476553089727,0.24
8,2,within_state,Trait_LDA,1.0712296608699292,1.452026688283449,1.355476553089727,0.33
8,2,within_state,State_LDA,0.6147248904420192,0.8309598612259972,1.3517589317531844,0.0
8,2,within_state,Joint_LDA,0.6147248904420192,0.8309598612259972,1.3517589317531844,0.0
8,3,within_state,Raw,0.9766952825053965,1.7590200402742648,1.8009916416940877,0.4
8,3,within_state,Trait_LDA,0.9766952825053965,1.7590200402742648,1.8009916416940877,0.47
8,3,within_state,State_LDA,0.7543131519521796,0.43684547515633443,0.5791301318633626,0.32
8,3,within_state,Joint_LDA,0.7543131519521796,0.43684547515633443,0.5791301318633626,0.3
8,4,within_state,Raw,0.7746243606655561,1.4750298711793728,1.9041873017161883,1.0
8,4,within_state,Trait_LDA,0.7746243606655561,1.4750298711793728,1.9041873017161883,1.0
8,4,within_state,State_LDA,0.49682695260184806,0.5772699881063947,1.1619135900000435,0.0
8,4,within_state,Joint_LDA,0.49682695260184806,0.5772699881063947,1.1619135900000435,0.0
8,5,within_state,Raw,0.7812968874737244,1.267902534435791,1.622817849096361,0.75
8,5,within_state,Trait_LDA,0.7812968874737244,1.267902534435791,1.622817849096361,0.76
8,5,within_state,State_LDA,0.6847232065070464,0.8053089113131779,1.1761086869266064,0.0
8,5,within_state,Joint_LDA,0.6847232065070464,0.8053089113131779,1.1761086869266064,0.0
8,6,within_state,Raw,1.1264976792055341,1.4812763079653586,1.3149395114688858,0.07
8,6,within_state,Trait_LDA,1.1264976792055341,1.4812763079653586,1.3149395114688858,0.05
8,6,within_state,State_LDA,0.7733692326472082,0.6779705527812643,0.8766453644148752,0.0
8,6,within_state,Joint_LDA,0.7733692326472082,0.6779705527812643,0.8766453644148752,0.0
8,7,within_state,Raw,1.1827204251063599,2.066124787559527,1.7469257685084152,0.02
8,7,within_state,Trait_LDA,1.1827204251063599,2.066124787559527,1.7469257685084152,0.05
8,7,within_state,State_LDA,0.6175685128541716,0.6233242684713601,1.0093200276526204,0.02
8,7,within_state,Joint_LDA,0.6175685128541716,0.6233242684713601,1.0093200276526204,0.03
8,8,within_state,Raw,1.0530414836547042,1.7405634436910928,1.6528916198536292,0.39
8,8,within_state,Trait_LDA,1.0530414836547042,1.7405634436910928,1.6528916198536292,0.39
8,8,within_state,State_LDA,0.5840094790851978,0.6380986504769746,1.0926169408696977,0.0
8,8,within_state,Joint_LDA,0.5840094790851978,0.6380986504769746,1.0926169408696977,0.0
8,9,within_state,Raw,0.7982895552099216,1.660054190438028,2.0795138550967174,0.39
8,9,within_state,Trait_LDA,0.7982895552099216,1.660054190438028,2.0795138550967174,0.42
8,9,within_state,State_LDA,0.6757546831795787,0.7949708642215925,1.1764193190361252,0.0
8,9,within_state,Joint_LDA,0.6757546831795787,0.7949708642215925,1.1764193190361252,0.0
all,0,within_state,Raw,1.0198152037627184,1.7054835465383986,1.6723456762027402,0.33
all,0,within_state,Trait_LDA,1.0198152037627184,1.7054835465383986,1.6723456762027402,0.38
all,0,within_state,State_LDA,0.7336168851059258,0.7537527029361443,1.0274473205824741,0.0
all,0,within_state,Joint_LDA,0.7336168851059258,0.7537527029361443,1.0274473205824741,0.0
