,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.9094925187428857,0.3958421661419915,13.265149280682298,1.2196407349247154,3.397710875921649,0.11511197035009571,0.0,0.0
Raw,3.101862326489665,0.796686214978834,9.599090129091511,0.2675835062697745,3.2743786219466715,0.8189499447769829,0.0,0.0
State_LDA,1.597914578166664,0.10669384804131643,3.700076427431715,0.1800609570798125,2.321782338064914,0.14625623821047254,0.0,0.0
Trait_LDA,3.8792813191931694,0.3820431881535213,11.09518167986528,1.0243168432473182,2.863367643806108,0.1095817085524234,0.0,0.0
