,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,3.9334228839841425,,3.6923173021055655,,0.9387033662563221,,0.0,
Raw,3.0896164542918734,,9.276366295481449,,3.002432966265242,,0.0,
State_LDA,2.0962492750830473,,3.7540520163103226,,1.7908423682873298,,0.0,
Trait_LDA,3.235446535223146,,8.825818077088138,,2.7278516214082424,,0.0,
