,hier_ratio,hier_ratio,inter,inter,intra,intra,hier_pval,hier_pval
,mean,std,mean,std,mean,std,mean,std
space,,,,,,,,
Joint_LDA,2.736717594788788,0.5087851572557561,6.193095669745357,1.0461282483972258,2.284062574760953,0.2708869148837417,0.0,0.0
Raw,5.3635594912249545,1.2048575413896634,20.126059276262616,2.5836719844212213,3.8669367956678853,0.6574947609093053,0.0,0.0
State_LDA,2.043118725810416,0.42313059258467967,3.8263578439790087,0.8217248396018264,1.8896801287149667,0.250295954292754,0.0,0.0
Trait_LDA,6.167858908371424,1.9229701570124573,3.806544817773716,1.1144143860767484,0.6294429326253631,0.10780501390431263,0.0,0.0
