num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,0,trait,,autoencoder,0.735625,0.7317782340469118,0.70625
10,1,trait,,autoencoder,0.72125,0.711046649367265,0.6902777777777777
10,2,trait,,autoencoder,0.69875,0.6978837325893588,0.6652777777777779
10,3,trait,,autoencoder,0.67,0.662873995832914,0.6333333333333332
10,4,trait,,autoencoder,0.718125,0.7126743411284704,0.6868055555555554
10,5,trait,,autoencoder,0.635,0.624428397682483,0.5944444444444443
10,6,trait,,autoencoder,0.705625,0.6961290447299439,0.6729166666666668
10,7,trait,,autoencoder,0.7606249999999999,0.7582943565217544,0.7340277777777777
10,8,trait,,autoencoder,0.725625,0.7243116856200447,0.6951388888888889
10,9,trait,,autoencoder,0.7268749999999999,0.7223273496063755,0.6965277777777779
4,0,trait,,autoencoder,0.8187500000000001,0.8152133654040885,0.7583333333333333
4,1,trait,,autoencoder,0.6796875,0.6764605151713646,0.5729166666666667
4,2,trait,,autoencoder,0.8171875000000001,0.8165187273229261,0.75625
4,3,trait,,autoencoder,0.840625,0.8396208968002977,0.7875
4,4,trait,,autoencoder,0.7749999999999999,0.7706363815962289,0.7
4,5,trait,,autoencoder,0.8093750000000001,0.8097017295872466,0.7458333333333333
4,6,trait,,autoencoder,0.7421874999999999,0.74267260689469,0.65625
4,7,trait,,autoencoder,0.8234375,0.8217809333450063,0.7645833333333334
4,8,trait,,autoencoder,0.7984375,0.778257105020812,0.73125
4,9,trait,,autoencoder,0.7171875,0.7090061921130222,0.6229166666666667
8,0,trait,,autoencoder,0.725,0.7247098362419827,0.6857142857142857
8,1,trait,,autoencoder,0.6734375,0.6659587707528087,0.6267857142857143
8,2,trait,,autoencoder,0.7281249999999999,0.7282572627603896,0.6892857142857143
8,3,trait,,autoencoder,0.7171875000000001,0.7102529399767301,0.6767857142857143
8,4,trait,,autoencoder,0.6460937499999999,0.6401962978373171,0.5955357142857143
8,5,trait,,autoencoder,0.6453125,0.6343954840396682,0.5946428571428571
8,6,trait,,autoencoder,0.71796875,0.7105096438053842,0.6776785714285714
8,7,trait,,autoencoder,0.75390625,0.7533246150415083,0.71875
8,8,trait,,autoencoder,0.79296875,0.7899966589126828,0.7633928571428572
8,9,trait,,autoencoder,0.784375,0.781435337790836,0.7535714285714286
10,0,within_state,1,autoencoder,0.6187500000000001,0.6115881495871782,0.4916666666666667
10,0,within_state,10,autoencoder,0.4375,0.4394258352089677,0.25
10,0,within_state,11,autoencoder,0.68125,0.6846991552369127,0.575
10,0,within_state,12,autoencoder,0.6937500000000001,0.6993020433381879,0.5916666666666667
10,0,within_state,13,autoencoder,0.625,0.6181743106330695,0.5
10,0,within_state,2,autoencoder,0.49374999999999997,0.4952946839265875,0.32499999999999996
10,0,within_state,4,autoencoder,0.66875,0.6648927884519064,0.5583333333333333
10,0,within_state,5,autoencoder,0.83125,0.83427565674394,0.775
10,0,within_state,6,autoencoder,0.4375,0.4352945600050367,0.25
10,0,within_state,7,autoencoder,0.6687500000000001,0.6694489772292976,0.5583333333333333
10,1,within_state,1,autoencoder,0.5125,0.49765375596801986,0.35
10,1,within_state,11,autoencoder,0.6624999999999999,0.6593573410421418,0.55
10,1,within_state,12,autoencoder,0.7625,0.7672617025628061,0.6833333333333333
10,1,within_state,14,autoencoder,0.50625,0.5149856228963734,0.3416666666666667
10,1,within_state,2,autoencoder,0.50625,0.4976190476190476,0.3416666666666667
