,space,seed,hier_ratio,hier_pval
0,Raw,0,2.4920819329559625,0.0
1,Trait_LDA,0,6.4167392735334,0.0
2,State_LDA,0,0.9125569864934381,0.0
3,Joint_LDA,0,2.591417762253074,0.0
4,Raw,1,2.662202958786137,0.0
5,Trait_LDA,1,6.910306500577833,0.0
6,State_LDA,1,0.918630894752136,0.0
7,Joint_LDA,1,2.6778212249056943,0.0
8,Raw,2,2.511301749296985,0.0
9,Trait_LDA,2,6.524217349967365,0.0
10,State_LDA,2,1.006846682306765,0.0
11,Joint_LDA,2,2.5719874341199938,0.0
12,Raw,3,2.9202579419749903,0.0
13,Trait_LDA,3,6.623315604730888,0.0
14,State_LDA,3,0.973071321793164,0.0
15,Joint_LDA,3,2.5790562125379526,0.0
16,Raw,4,2.709827223444498,0.0
17,Trait_LDA,4,7.155655539834165,0.0
18,State_LDA,4,0.9784351838256459,0.0
19,Joint_LDA,4,2.6026273920810294,0.0
20,Raw,5,2.851290449974006,0.0
21,Trait_LDA,5,7.3716075916937465,0.0
22,State_LDA,5,0.949348341272194,0.0
23,Joint_LDA,5,2.6149104260592146,0.0
24,Raw,6,2.9145612538742767,0.0
25,Trait_LDA,6,7.58319284181368,0.0
26,State_LDA,6,0.9060359353695961,0.0
27,Joint_LDA,6,2.805768070875755,0.0
28,Raw,7,3.1067488645750876,0.0
29,Trait_LDA,7,6.743305442948065,0.0
30,State_LDA,7,0.9308585922284482,0.0
31,Joint_LDA,7,2.6481154348116664,0.0
32,Raw,8,2.325824257763446,0.0
33,Trait_LDA,8,7.019474797301829,0.0
34,State_LDA,8,0.9166681165889733,0.0
35,Joint_LDA,8,2.337867041024554,0.0
36,Raw,9,2.8731191715501194,0.0
37,Trait_LDA,9,8.162023082121195,0.0
38,State_LDA,9,0.9019381755253579,0.0
39,Joint_LDA,9,2.6345461695804175,0.0
