,space,seed,hier_ratio,hier_pval
0,Raw,0,4.541783689160848,0.0
1,Trait_LDA,0,4.577743753044045,0.0
2,State_LDA,0,2.870535131213076,0.0
3,Joint_LDA,0,4.586373888656679,0.0
