pca_dim,lda_dim,val_bal_acc
5,1,0.008726368241339476
5,2,0.02754223609375283
5,3,0.056727441582676064
5,4,0.08758092035408546
5,5,0.12688481372845478
5,6,0.12688481372845478
5,7,0.12688481372845478
5,8,0.12688481372845478
5,9,0.12688481372845478
5,10,0.12688481372845478
5,11,0.12688481372845478
5,12,0.12688481372845478
5,13,0.12688481372845478
5,14,0.12688481372845478
5,15,0.12688481372845478
5,16,0.12688481372845478
5,17,0.12688481372845478
5,18,0.12688481372845478
5,19,0.12688481372845478
5,20,0.12688481372845478
15,1,0.00961431707868685
15,2,0.02857406706158014
15,3,0.06278596352798758
15,4,0.10596847310606898
15,5,0.15782760730184892
15,6,0.21080045094214378
15,7,0.26085973057222617
15,8,0.30294634729358405
15,9,0.34362639406073414
15,10,0.3761537351247079
15,11,0.39810391891284497
15,12,0.4138084458665657
15,13,0.42625514400496967
15,14,0.44083228933126506
15,15,0.4509951575217876
15,16,0.4509951575217876
15,17,0.4509951575217876
15,18,0.4509951575217876
15,19,0.4509951575217876
15,20,0.4509951575217876
25,1,0.009125743355803502
25,2,0.027563116250420117
25,3,0.06351736788251781
25,4,0.10723604706576288
25,5,0.16041886809710643
25,6,0.20949087791937773
25,7,0.2569542487285688
25,8,0.29947468485495854
25,9,0.3350958502786214
25,10,0.3713440720925466
25,11,0.4009256071247441
25,12,0.42698690618536767
25,13,0.4437976746968422
25,14,0.459533564070589
25,15,0.4714755329264787
25,16,0.4828772091242672
25,17,0.4941310107030993
25,18,0.5034702935662663
25,19,0.5095451457755982
25,20,0.5155485513319588
