pca_dim,lda_dim,val_bal_acc
5,1,0.007056824692175011
5,2,0.02235283146907351
5,3,0.04724793813169609
5,4,0.07520517198064969
5,5,0.11404454386142283
5,6,0.11404454386142283
5,7,0.11404454386142283
5,8,0.11404454386142283
5,9,0.11404454386142283
5,10,0.11404454386142283
5,11,0.11404454386142283
5,12,0.11404454386142283
5,13,0.11404454386142283
5,14,0.11404454386142283
5,15,0.11404454386142283
5,16,0.11404454386142283
5,17,0.11404454386142283
5,18,0.11404454386142283
5,19,0.11404454386142283
5,20,0.11404454386142283
15,1,0.007450854465185675
15,2,0.021750049019157298
15,3,0.048578521030750325
15,4,0.0890369803586364
15,5,0.13690480020097853
15,6,0.18535165883892
15,7,0.2319559333094365
15,8,0.27679038642414433
15,9,0.31518238190212716
15,10,0.35029976363575094
15,11,0.37776115721975595
15,12,0.4010072479419613
15,13,0.4159164437826857
15,14,0.4267928948263342
15,15,0.4395825099646755
15,16,0.4395825099646755
15,17,0.4395825099646755
15,18,0.4395825099646755
15,19,0.4395825099646755
15,20,0.4395825099646755
25,1,0.006455037943891448
25,2,0.020923942181903965
25,3,0.04952123984767296
25,4,0.09173852951719193
25,5,0.14033784539357785
25,6,0.18693513080455756
25,7,0.23593443151564172
25,8,0.2780973405575316
25,9,0.31554217485746144
25,10,0.35889871952770047
25,11,0.38768770890586174
25,12,0.4098528697652902
25,13,0.4369876349175712
25,14,0.4536096864918521
25,15,0.45998416834404104
25,16,0.4742582980242216
25,17,0.48566159012018884
25,18,0.4915120265438737
25,19,0.5033739924265404
25,20,0.5143364184765459
